user_id,date,source,plan
424,2023-08-28,organico,premium
425,2023-08-31,organico,free
425,2023-09-30,organico,free
425,2023-10-31,organico,free
425,2023-11-30,organico,free
425,2023-12-31,organico,free
426,2023-04-30,organico,free
426,2023-05-30,organico,free
426,2023-06-30,organico,free
426,2023-07-30,organico,free
427,2023-02-28,organico,free
427,2023-03-28,organico,free
428,2023-05-31,organico,free
428,2023-06-30,organico,free
428,2023-07-31,organico,free
428,2023-08-31,organico,free
428,2023-09-30,organico,free
428,2023-10-31,organico,free
429,2023-05-31,indicacao,free
430,2023-07-31,indicacao,free
430,2023-08-31,indicacao,free
431,2023-02-28,ads,premium
431,2023-03-28,ads,premium
431,2023-04-28,ads,premium
431,2023-05-28,ads,premium
431,2023-06-28,ads,premium
431,2023-07-28,ads,premium
431,2023-08-28,ads,premium
431,2023-09-28,ads,premium
432,2023-01-31,organico,premium
432,2023-02-28,organico,premium
432,2023-03-31,organico,premium
432,2023-04-30,organico,premium
433,2023-01-31,ads,premium
433,2023-02-28,ads,premium
433,2023-03-31,ads,premium
433,2023-04-30,ads,premium
433,2023-05-31,ads,premium
434,2023-05-31,organico,free
434,2023-06-30,organico,free
435,2023-02-28,ads,free
436,2023-09-30,indicacao,free
436,2023-10-30,indicacao,free
436,2023-11-30,indicacao,free
436,2023-12-30,indicacao,free
437,2023-09-30,organico,free
437,2023-10-30,organico,free
437,2023-11-30,organico,free
437,2023-12-30,organico,free
438,2023-04-30,ads,premium
438,2023-05-30,ads,premium
439,2023-09-30,organico,premium
440,2023-08-31,organico,free
440,2023-09-30,organico,free
440,2023-10-31,organico,free
440,2023-11-30,organico,free
440,2023-12-31,organico,free
441,2023-01-31,organico,free
441,2023-02-28,organico,free
441,2023-03-31,organico,free
441,2023-04-30,organico,free
441,2023-05-31,organico,free
442,2023-03-31,organico,free
443,2023-01-31,organico,free
443,2023-02-28,organico,free
443,2023-03-31,organico,free
443,2023-04-30,organico,free
443,2023-05-31,organico,free
443,2023-06-30,organico,free
443,2023-07-31,organico,free
443,2023-08-31,organico,free
443,2023-09-30,organico,free
443,2023-10-31,organico,free
443,2023-11-30,organico,free
444,2023-03-31,organico,free
444,2023-04-30,organico,free
445,2023-09-30,organico,premium
445,2023-10-30,organico,premium
446,2023-06-30,indicacao,premium
446,2023-07-30,indicacao,premium
446,2023-08-30,indicacao,premium
446,2023-09-30,indicacao,premium
446,2023-10-30,indicacao,premium
446,2023-11-30,indicacao,premium
446,2023-12-30,indicacao,premium
447,2023-12-31,organico,free
448,2023-11-30,ads,premium
448,2023-12-30,ads,premium
449,2023-12-31,indicacao,free
450,2023-11-30,organico,free
450,2023-12-30,organico,free
451,2023-04-30,indicacao,free
451,2023-05-30,indicacao,free
451,2023-06-30,indicacao,free
451,2023-07-30,indicacao,free
451,2023-08-30,indicacao,free
452,2023-06-30,organico,free
452,2023-07-30,organico,free
452,2023-08-30,organico,free
452,2023-09-30,organico,free
453,2023-05-31,organico,free
453,2023-06-30,organico,free
453,2023-07-31,organico,free
454,2023-08-31,organico,free
454,2023-09-30,organico,free
455,2023-02-28,organico,free
455,2023-03-28,organico,free
455,2023-04-28,organico,free
455,2023-05-28,organico,free
455,2023-06-28,organico,free
455,2023-07-28,organico,free
455,2023-08-28,organico,free
455,2023-09-28,organico,free
455,2023-10-28,organico,free
456,2023-11-30,organico,premium
456,2023-12-30,organico,premium
457,2023-07-31,organico,free
457,2023-08-31,organico,free
457,2023-09-30,organico,free
457,2023-10-31,organico,free
457,2023-11-30,organico,free
457,2023-12-31,organico,free
458,2023-08-31,indicacao,free
458,2023-09-30,indicacao,free
458,2023-10-31,indicacao,free
458,2023-11-30,indicacao,free
458,2023-12-31,indicacao,free
459,2023-06-30,organico,free
459,2023-07-30,organico,free
459,2023-08-30,organico,free
459,2023-09-30,organico,free
459,2023-10-30,organico,free
459,2023-11-30,organico,free
459,2023-12-30,organico,free
460,2023-11-30,organico,free
460,2023-12-30,organico,free
461,2023-06-30,organico,free
461,2023-07-30,organico,free
461,2023-08-30,organico,free
461,2023-09-30,organico,free
461,2023-10-30,organico,free
461,2023-11-30,organico,free
461,2023-12-30,organico,free
462,2023-08-31,organico,premium
462,2023-09-30,organico,premium
462,2023-10-31,organico,premium
462,2023-11-30,organico,premium
462,2023-12-31,organico,premium
463,2023-08-31,organico,free
463,2023-09-30,organico,free
463,2023-10-31,organico,free
463,2023-11-30,organico,free
463,2023-12-31,organico,free
464,2023-04-30,organico,premium
464,2023-05-30,organico,premium
464,2023-06-30,organico,premium
464,2023-07-30,organico,premium
464,2023-08-30,organico,premium
464,2023-09-30,organico,premium
464,2023-10-30,organico,premium
465,2023-10-31,ads,free
465,2023-11-30,ads,free
465,2023-12-31,ads,free
466,2023-01-31,organico,free
467,2023-03-31,ads,free
467,2023-04-30,ads,free
467,2023-05-31,ads,free
467,2023-06-30,ads,free
467,2023-07-31,ads,free
468,2023-01-31,organico,free
468,2023-02-28,organico,free
468,2023-03-31,organico,free
469,2023-12-31,organico,free
470,2023-09-30,organico,premium
470,2023-10-30,organico,premium
470,2023-11-30,organico,premium
471,2023-07-31,ads,free
471,2023-08-31,ads,free
471,2023-09-30,ads,free
471,2023-10-31,ads,free
471,2023-11-30,ads,free
471,2023-12-31,ads,free
472,2023-07-31,ads,free
472,2023-08-31,ads,free
472,2023-09-30,ads,free
472,2023-10-31,ads,free
472,2023-11-30,ads,free
472,2023-12-31,ads,free
473,2023-12-31,ads,free
474,2023-10-31,indicacao,free
474,2023-11-30,indicacao,free
474,2023-12-31,indicacao,free
475,2023-08-31,ads,free
475,2023-09-30,ads,free
475,2023-10-31,ads,free
475,2023-11-30,ads,free
475,2023-12-31,ads,free
476,2023-08-31,organico,free
476,2023-09-30,organico,free
476,2023-10-31,organico,free
476,2023-11-30,organico,free
476,2023-12-31,organico,free
477,2023-04-30,organico,premium
477,2023-05-30,organico,premium
477,2023-06-30,organico,premium
477,2023-07-30,organico,premium
477,2023-08-30,organico,premium
478,2023-12-31,organico,free
479,2023-08-31,ads,free
479,2023-09-30,ads,free
479,2023-10-31,ads,free
479,2023-11-30,ads,free
479,2023-12-31,ads,free
480,2023-03-31,organico,free
480,2023-04-30,organico,free
481,2023-06-30,organico,free
481,2023-07-30,organico,free
481,2023-08-30,organico,free
481,2023-09-30,organico,free
482,2023-08-31,organico,free
482,2023-09-30,organico,free
482,2023-10-31,organico,free
482,2023-11-30,organico,free
482,2023-12-31,organico,free
483,2023-09-30,organico,free
483,2023-10-30,organico,free
483,2023-11-30,organico,free
483,2023-12-30,organico,free
484,2023-07-31,ads,free
484,2023-08-31,ads,free
484,2023-09-30,ads,free
484,2023-10-31,ads,free
484,2023-11-30,ads,free
484,2023-12-31,ads,free
485,2023-04-30,organico,free
485,2023-05-30,organico,free
485,2023-06-30,organico,free
485,2023-07-30,organico,free
485,2023-08-30,organico,free
485,2023-09-30,organico,free
485,2023-10-30,organico,free
486,2023-12-31,indicacao,free
487,2023-08-31,ads,free
487,2023-09-30,ads,free
487,2023-10-31,ads,free
487,2023-11-30,ads,free
487,2023-12-31,ads,free
488,2023-04-30,ads,free
488,2023-05-30,ads,free
488,2023-06-30,ads,free
488,2023-07-30,ads,free
488,2023-08-30,ads,free
488,2023-09-30,ads,free
488,2023-10-30,ads,free
489,2023-01-31,ads,free
489,2023-02-28,ads,free
489,2023-03-31,ads,free
489,2023-04-30,ads,free
490,2023-02-28,organico,free
490,2023-03-28,organico,free
490,2023-04-28,organico,free
490,2023-05-28,organico,free
490,2023-06-28,organico,free
490,2023-07-28,organico,free
490,2023-08-28,organico,free
491,2023-02-28,organico,free
491,2023-03-28,organico,free
492,2023-11-30,organico,free
492,2023-12-30,organico,free
493,2023-04-30,organico,premium
493,2023-05-30,organico,premium
494,2023-07-31,organico,free
494,2023-08-31,organico,free
494,2023-09-30,organico,free
494,2023-10-31,organico,free
494,2023-11-30,organico,free
494,2023-12-31,organico,free
495,2023-12-31,ads,free
496,2023-10-31,organico,free
496,2023-11-30,organico,free
496,2023-12-31,organico,free
497,2023-10-31,ads,premium
497,2023-11-30,ads,premium
497,2023-12-31,ads,premium
498,2023-04-30,ads,free
498,2023-05-30,ads,free
498,2023-06-30,ads,free
499,2023-02-28,organico,free
499,2023-03-28,organico,free
499,2023-04-28,organico,free
499,2023-05-28,organico,free
500,2023-02-28,ads,premium
500,2023-03-28,ads,premium
500,2023-04-28,ads,premium
500,2023-05-28,ads,premium
500,2023-06-28,ads,premium
500,2023-07-28,ads,premium
500,2023-08-28,ads,premium
500,2023-09-28,ads,premium
500,2023-10-28,ads,premium
